"city","state","GEOID","holc_grade_pop"
"Philadelphia","PA","42101028300",2
"Philadelphia","PA","42101028400",2
"Philadelphia","PA","42101028600",2
"Philadelphia","PA","42101028700",2
"Philadelphia","PA","42101028800",2
"Philadelphia","PA","42101028901",2
"Philadelphia","PA","42101028902",2
"Philadelphia","PA","42101029000",2
"Philadelphia","PA","42101029100",2.85291146364343
"Philadelphia","PA","42101029200",2.00733100093275
"Philadelphia","PA","42101029400",3.99783680107072
"Philadelphia","PA","42101029800",2.79159956693891
"Philadelphia","PA","42101029900",3.3215025230313
"Philadelphia","PA","42101030000",3.09476325121284
"Philadelphia","PA","42101030200",2.8546701762211
"Philadelphia","PA","42101030501",2.23464587152011
"Philadelphia","PA","42101030502",2
"Philadelphia","PA","42101030600",2
"Philadelphia","PA","42101030700",2
"Philadelphia","PA","42101030900",2
"Philadelphia","PA","42101031000",2
"Philadelphia","PA","42101031101",2
"Philadelphia","PA","42101031102",2.03151429432161
"Philadelphia","PA","42101031200",2
"Philadelphia","PA","42101031300",2
"Philadelphia","PA","42101031402",2
"Philadelphia","PA","42101031501",2
"Philadelphia","PA","42101031502",2
"Philadelphia","PA","42101031600",2
"Philadelphia","PA","42101031700",2
"Philadelphia","PA","42101031900",2.32584360428331
"Philadelphia","PA","42101032000",2.30477588805396
"Philadelphia","PA","42101032100",3
"Philadelphia","PA","42101032300",3
"Philadelphia","PA","42101032500",2.87131578547281
"Philadelphia","PA","42101032600",2.24844157396435
"Philadelphia","PA","42101033000",2.23388087528823
"Philadelphia","PA","42101033101",2
"Philadelphia","PA","42101033102",2.32249593148429
"Philadelphia","PA","42101033200",2
"Philadelphia","PA","42101033300",2
"Philadelphia","PA","42101033400",2
"Philadelphia","PA","42101033600",2
"Philadelphia","PA","42101033701",2
"Philadelphia","PA","42101033702",2
"Philadelphia","PA","42101033800",2
"Philadelphia","PA","42101034000",2
"Philadelphia","PA","42101034100",2
"Philadelphia","PA","42101034200",2
"Philadelphia","PA","42101034400",
"Philadelphia","PA","42101034502",2
"Philadelphia","PA","42101034600",
"Philadelphia","PA","42101034701",
"Philadelphia","PA","42101034702",
"Philadelphia","PA","42101034801",3
"Philadelphia","PA","42101034803",3
"Philadelphia","PA","42101034900",3
"Philadelphia","PA","42101035100",3
"Philadelphia","PA","42101035601",
"Philadelphia","PA","42101035602",
"Philadelphia","PA","42101035701",
"Philadelphia","PA","42101035702",
"Philadelphia","PA","42101035900",2
"Philadelphia","PA","42101036000",
"Philadelphia","PA","42101036100",
"Philadelphia","PA","42101036202",
"Philadelphia","PA","42101036203",
"Philadelphia","PA","42101036303",
"Philadelphia","PA","42101036400",
"Philadelphia","PA","42101036501",2
"Philadelphia","PA","42101036502",2
"Philadelphia","PA","42101036600",
"Philadelphia","PA","42101036900",3.27693129488358
"Philadelphia","PA","42101037200",4
"Philadelphia","PA","42101037300",
"Philadelphia","PA","42101037500",1.00062305327588
"Philadelphia","PA","42101037700",4
"Philadelphia","PA","42101037800",4
"Philadelphia","PA","42101037900",4
"Philadelphia","PA","42101038000",3
"Philadelphia","PA","42101038100",3
"Philadelphia","PA","42101038200",4
"Philadelphia","PA","42101038300",2.89419356331835
"Philadelphia","PA","42101038500",1.69011433475987
"Philadelphia","PA","42101038600",1.17243441850096
"Philadelphia","PA","42101038700",1.91282789673049
"Philadelphia","PA","42101038800",2.03304433369382
"Philadelphia","PA","42101038900",2.04224014174612
"Philadelphia","PA","42101039000",2.71608302393003
"Philadelphia","PA","42101980000",4
"Philadelphia","PA","42101980100",1.99980534059521
"Philadelphia","PA","42101980200",2
"Philadelphia","PA","42101980400",
"Philadelphia","PA","42101980500",
"Philadelphia","PA","42101980700",
"Philadelphia","PA","42101980800",3
"Philadelphia","PA","42101980900",4
"Philadelphia","PA","42101989100",3
"Philadelphia","PA","42101001900",4
"Philadelphia","PA","42101029300",3.9945142679457
"Philadelphia","PA","42101009600",3.99983127583754
"Philadelphia","PA","42101008301",2.54446572673804
"Philadelphia","PA","42101002701",4
"Philadelphia","PA","42101002702",4
"Philadelphia","PA","42101002801",4
"Philadelphia","PA","42101002802",4
"Philadelphia","PA","42101003001",4
"Philadelphia","PA","42101003002",4
"Philadelphia","PA","42101003100",4
"Philadelphia","PA","42101003200",4
"Philadelphia","PA","42101003300",4
"Philadelphia","PA","42101003701",4
"Philadelphia","PA","42101003702",4
"Philadelphia","PA","42101003800",4
"Philadelphia","PA","42101003901",4
"Philadelphia","PA","42101003902",4
"Philadelphia","PA","42101004002",4
"Philadelphia","PA","42101004101",4
"Philadelphia","PA","42101004102",4
"Philadelphia","PA","42101004201",4
"Philadelphia","PA","42101005000",
"Philadelphia","PA","42101005400",4
"Philadelphia","PA","42101005500",4
"Philadelphia","PA","42101006000",3.83147571513997
"Philadelphia","PA","42101006100",3.53100519774432
"Philadelphia","PA","42101006200",3.00752067240979
"Philadelphia","PA","42101006300",3.39286837852836
"Philadelphia","PA","42101006400",2.4382385935055
"Philadelphia","PA","42101006500",2.399196194404
"Philadelphia","PA","42101006700",3.99921386795479
"Philadelphia","PA","42101006900",4
"Philadelphia","PA","42101007000",3
"Philadelphia","PA","42101007102",2.99707710966814
"Philadelphia","PA","42101000401",
"Philadelphia","PA","42101000402",
"Philadelphia","PA","42101000500",
"Philadelphia","PA","42101000600",
"Philadelphia","PA","42101007200",2.98978791366922
"Philadelphia","PA","42101007300",3
"Philadelphia","PA","42101007400",3.49631680187576
"Philadelphia","PA","42101007700",3.2881851160228
"Philadelphia","PA","42101007900",2.27514098090618
"Philadelphia","PA","42101008000",2.73487592181947
"Philadelphia","PA","42101008101",2.99980517693796
"Philadelphia","PA","42101008102",3
"Philadelphia","PA","42101008200",2.54534716628194
"Philadelphia","PA","42101008302",2.99911917422856
"Philadelphia","PA","42101008400",3.07874988193063
"Philadelphia","PA","42101008500",2.97995955056456
"Philadelphia","PA","42101008601",2.19351437173403
"Philadelphia","PA","42101008701",2.78106904710821
"Philadelphia","PA","42101008702",2.95486835398984
"Philadelphia","PA","42101008801",3.06511748047436
"Philadelphia","PA","42101008802",3.08737133918652
"Philadelphia","PA","42101009000",4
"Philadelphia","PA","42101009200",4
"Philadelphia","PA","42101009300",4
"Philadelphia","PA","42101009400",4
"Philadelphia","PA","42101009500",3.99925710921319
"Philadelphia","PA","42101009801",2.19581596907669
"Philadelphia","PA","42101009802",2.84455201753278
"Philadelphia","PA","42101010000",3.27357924485163
"Philadelphia","PA","42101010200",4
"Philadelphia","PA","42101010300",4
"Philadelphia","PA","42101010400",4
"Philadelphia","PA","42101000700",
"Philadelphia","PA","42101000803",3
"Philadelphia","PA","42101000901",4
"Philadelphia","PA","42101000902",4
"Philadelphia","PA","42101001001",4
"Philadelphia","PA","42101001101",4
"Philadelphia","PA","42101001102",4
"Philadelphia","PA","42101001201",3.70848357782987
"Philadelphia","PA","42101001202",3.55272613094134
"Philadelphia","PA","42101001300",4
"Philadelphia","PA","42101001500",4
"Philadelphia","PA","42101001600",4
"Philadelphia","PA","42101001700",4
"Philadelphia","PA","42101001800",4
"Philadelphia","PA","42101002000",4
"Philadelphia","PA","42101019100",2.02911172055902
"Philadelphia","PA","42101019501",3.00030919220241
"Philadelphia","PA","42101019502",3
"Philadelphia","PA","42101019700",2.99284474292221
"Philadelphia","PA","42101019800",3
"Philadelphia","PA","42101019900",3
"Philadelphia","PA","42101020101",3
"Philadelphia","PA","42101020102",3.73006152752892
"Philadelphia","PA","42101020200",3.19192037863082
"Philadelphia","PA","42101020300",3.08623006699361
"Philadelphia","PA","42101020500",3.97632803593815
"Philadelphia","PA","42101020600",1.42075944642477
"Philadelphia","PA","42101010500",4
"Philadelphia","PA","42101010600",4
"Philadelphia","PA","42101010700",4
"Philadelphia","PA","42101010900",4
"Philadelphia","PA","42101011000",4
"Philadelphia","PA","42101011100",3.80064478664987
"Philadelphia","PA","42101011300",2.48239104895387
"Philadelphia","PA","42101011400",1.98686330171079
"Philadelphia","PA","42101011500",2.15400989219298
"Philadelphia","PA","42101011700",1.56520717793785
"Philadelphia","PA","42101011800",2
"Philadelphia","PA","42101011900",2.48306635503798
"Philadelphia","PA","42101012100",1.99306451490079
"Philadelphia","PA","42101012201",
"Philadelphia","PA","42101012204",
"Philadelphia","PA","42101012500",
"Philadelphia","PA","42101013200",4
"Philadelphia","PA","42101013300",4
"Philadelphia","PA","42101013401",4
"Philadelphia","PA","42101013402",4
"Philadelphia","PA","42101013500",4
"Philadelphia","PA","42101013601",4
"Philadelphia","PA","42101013700",4
"Philadelphia","PA","42101013800",4
"Philadelphia","PA","42101013900",4
"Philadelphia","PA","42101014000",4
"Philadelphia","PA","42101014200",4
"Philadelphia","PA","42101020700",2.3444755468746
"Philadelphia","PA","42101020800",1.06985093121131
"Philadelphia","PA","42101020900",3.39788819851943
"Philadelphia","PA","42101021000",3.47107940693216
"Philadelphia","PA","42101021200",2.00128391966419
"Philadelphia","PA","42101021300",3.03267242223655
"Philadelphia","PA","42101021400",3.98813220378789
"Philadelphia","PA","42101021500",3.61454036195562
"Philadelphia","PA","42101021700",2.00362857830842
"Philadelphia","PA","42101021800",2
"Philadelphia","PA","42101021900",2
"Philadelphia","PA","42101022000",2
"Philadelphia","PA","42101023500",1
"Philadelphia","PA","42101023600",1.83245850540983
"Philadelphia","PA","42101023700",2.563428858881
"Philadelphia","PA","42101023800",2.82374400939067
"Philadelphia","PA","42101023900",2.02669781638992
"Philadelphia","PA","42101024100",3.36880358062733
"Philadelphia","PA","42101024200",3.13373805767752
"Philadelphia","PA","42101024300",3.09149422863534
"Philadelphia","PA","42101024400",3.00501685805409
"Philadelphia","PA","42101024500",3.39544103184002
"Philadelphia","PA","42101024600",3.74075981962846
"Philadelphia","PA","42101024800",2.46523129798584
"Philadelphia","PA","42101024900",2.28524035477902
"Philadelphia","PA","42101014300",4
"Philadelphia","PA","42101014400",4
"Philadelphia","PA","42101014600",4
"Philadelphia","PA","42101014700",4
"Philadelphia","PA","42101014800",4
"Philadelphia","PA","42101014900",4
"Philadelphia","PA","42101015102",4
"Philadelphia","PA","42101015200",4
"Philadelphia","PA","42101015300",4
"Philadelphia","PA","42101015700",4
"Philadelphia","PA","42101015800",4
"Philadelphia","PA","42101016000",4
"Philadelphia","PA","42101016100",4
"Philadelphia","PA","42101016200",4
"Philadelphia","PA","42101016400",4
"Philadelphia","PA","42101016500",4
"Philadelphia","PA","42101016600",4
"Philadelphia","PA","42101016701",4
"Philadelphia","PA","42101016800",3.84148645445778
"Philadelphia","PA","42101016901",3.70373176273054
"Philadelphia","PA","42101016902",3.99991704478064
"Philadelphia","PA","42101017000",3
"Philadelphia","PA","42101017100",3
"Philadelphia","PA","42101017202",3.00261332662294
"Philadelphia","PA","42101017300",3.00904700833891
"Philadelphia","PA","42101017400",4
"Philadelphia","PA","42101025200",3.00000005506394
"Philadelphia","PA","42101025300",2.9529882398562
"Philadelphia","PA","42101025400",1.74756689009003
"Philadelphia","PA","42101025600",1.16762892612659
"Philadelphia","PA","42101025700",2.20857188575655
"Philadelphia","PA","42101025800",1.98174258905633
"Philadelphia","PA","42101025900",2
"Philadelphia","PA","42101026100",2
"Philadelphia","PA","42101026200",2
"Philadelphia","PA","42101026301",2
"Philadelphia","PA","42101026302",2
"Philadelphia","PA","42101026400",2
"Philadelphia","PA","42101026600",2
"Philadelphia","PA","42101026700",2
"Philadelphia","PA","42101026800",1.48363172650696
"Philadelphia","PA","42101026900",1.56839980479349
"Philadelphia","PA","42101027100",1.57771652818132
"Philadelphia","PA","42101027200",1.88779510747469
"Philadelphia","PA","42101027300",1.11441504463548
"Philadelphia","PA","42101027401",1.24434809699203
"Philadelphia","PA","42101027402",1.14317247958457
"Philadelphia","PA","42101027600",1.99328134027555
"Philadelphia","PA","42101027700",2.02004163899826
"Philadelphia","PA","42101027800",1.99998970301371
"Philadelphia","PA","42101027901",2.9157155278498
"Philadelphia","PA","42101027902",2.90518853449362
"Philadelphia","PA","42101028100",2
"Philadelphia","PA","42101017500",3.80611823268697
"Philadelphia","PA","42101017602",3.99511079878516
"Philadelphia","PA","42101017701",3.46643187313723
"Philadelphia","PA","42101017702",3.82451262143071
"Philadelphia","PA","42101017800",4
"Philadelphia","PA","42101017900",4
"Philadelphia","PA","42101018002",4
"Philadelphia","PA","42101018300",3
"Philadelphia","PA","42101018400",3
"Pittsburgh","PA","42003412002",
"Pittsburgh","PA","42003413100",
"Pittsburgh","PA","42003413300",
"Pittsburgh","PA","42003423000",2.28782827068825
"Pittsburgh","PA","42003426800",
"Pittsburgh","PA","42003428100",3
"Pittsburgh","PA","42003429500",
"Pittsburgh","PA","42003431100",2.73079339957552
"Pittsburgh","PA","42003435000",2.93783400106542
"Pittsburgh","PA","42003446000",1.48583836630255
"Pittsburgh","PA","42003451104",
"Pittsburgh","PA","42003457100",
"Pittsburgh","PA","42003459202",
"Pittsburgh","PA","42003462100",3.69943707006082
"Pittsburgh","PA","42003468700",2.63137576447351
"Pittsburgh","PA","42003470501",
"Pittsburgh","PA","42003471000",3
"Pittsburgh","PA","42003473200",1.00004559242619
"Pittsburgh","PA","42003477100",3
"Pittsburgh","PA","42003481000",2.28715632029454
"Pittsburgh","PA","42003485000",3.99252115592369
"Pittsburgh","PA","42003486900",3.19215941818748
"Pittsburgh","PA","42003488100",4
"Pittsburgh","PA","42003512900",3.09969509107259
"Pittsburgh","PA","42003515200",2.02141243575992
"Pittsburgh","PA","42003520002",2.63240917142796
"Pittsburgh","PA","42003524000",2.94972904345674
"Pittsburgh","PA","42003560500",2.63067215260388
"Pittsburgh","PA","42003561200",3.00135025818225
"Pittsburgh","PA","42003562000",2.31913859519343
"Pittsburgh","PA","42003563200",3.99583270975096
"Pittsburgh","PA","42003980000",
"Pittsburgh","PA","42003980300",1.78797416613861
"Pittsburgh","PA","42003980800",
"Pittsburgh","PA","42003981200",
"Pittsburgh","PA","42003030500",4
"Pittsburgh","PA","42003050600",3.00597353229036
"Pittsburgh","PA","42003070300",2.06813854132989
"Pittsburgh","PA","42003070800",2.69527362963998
"Pittsburgh","PA","42003080700",3.00898618653922
"Pittsburgh","PA","42003101600",3.9891062547586
"Pittsburgh","PA","42003101700",3.95313847581983
"Pittsburgh","PA","42003111400",2.69398253461617
"Pittsburgh","PA","42003130200",3.38358122880265
"Pittsburgh","PA","42003140200",1.04200970830723
"Pittsburgh","PA","42003141000",1.49529916856102
"Pittsburgh","PA","42003160900",4
"Pittsburgh","PA","42003180700",3
"Pittsburgh","PA","42003191900",2.04836237745871
"Pittsburgh","PA","42003260900",2.99826632617172
"Pittsburgh","PA","42003270300",2.91461078092
"Pittsburgh","PA","42003300100",2.3962505207247
"Pittsburgh","PA","42003413201",
"Pittsburgh","PA","42003413202",
"Pittsburgh","PA","42003413400",
"Pittsburgh","PA","42003413500",
"Pittsburgh","PA","42003414101",
"Pittsburgh","PA","42003414102",
"Pittsburgh","PA","42003414200",
